techs,parameters,2023,2025,2030,2035,2040,2045,2050
waste,flow_out_max_sum,377160900,377160900,410597150,445638340,445638340,445638340,445638340
bioenergy_lc,flow_out_max_sum,2002686000,2002686000,2100726900,2929015500,2929015500,2929015500,2929015500
bioenergy,flow_out_max_sum,1622385000,1622385000,3098580900,5706259500,5706259500,5706259500,5706259500
bioenergy_hc,flow_out_max_sum,638487000,638487000,647558400,654536400,654536400,654536400,654536400
