techs,parameters,2023,2025,2030,2035,2040,2045,2050
onshore_wind,cost_flow_out,0.0083,0.0083,0.0083,0.0061,0.0061,0.0061,0.0061
onshore_wind,cost_flow_cap,72.4277,74.2848,76.1419,51.6227,52.2446,52.8666,53.4886
offshore_wind,cost_flow_out,0.0083,0.0083,0.0083,0.0061,0.0061,0.0061,0.0061
offshore_wind,cost_flow_cap,101.23,101.495,101.76,68.515,68.87,69.225,69.58
pv,cost_flow_cap,197.685,198.203,198.72,96.5,97,97.5,98
pv,cost_flow_out,0.0123,0.0123,0.0123,0.006,0.006,0.006,0.006
