reference,https://zenodo.org/records/3949553,,,
comment,average capacity factors of onshore wind in each province based on weighted average of counties by land area,,,
nodes,CON,LEI,MUN,ULS
techs,onshore_wind,onshore_wind,onshore_wind,onshore_wind
parameters,source_use_max,source_use_max,source_use_max,source_use_max
timesteps,,,,
2016/01/04 03:00,0.188937282,0.29504073,0.53503484,0.269975291
2016/01/04 04:00,0.158567083,0.264453784,0.524874603,0.272955942
2016/01/04 05:00,0.14488985,0.235854401,0.513082193,0.29645
2016/01/04 06:00,0.139193323,0.207655109,0.50498614,0.311367653
2016/01/04 07:00,0.135206732,0.189597418,0.489990084,0.325228543
2016/01/04 08:00,0.135809501,0.173718145,0.46348813,0.338899427
2016/01/04 09:00,0.13160257,0.155151667,0.408178277,0.336921359
2016/01/04 10:00,0.118171926,0.128913299,0.348281726,0.308651439
2016/01/04 11:00,0.105181835,0.110390595,0.296816698,0.300940593
2016/01/04 12:00,0.097170038,0.093668038,0.276234929,0.311752522
2016/01/04 13:00,0.100232466,0.0786365,0.276417749,0.335532336
2016/01/04 14:00,0.117580765,0.071628575,0.287939391,0.350426905
2016/01/04 15:00,0.151021247,0.074452056,0.317777385,0.371476066
2016/01/04 16:00,0.186841436,0.081307514,0.356938183,0.381653159
2016/01/04 17:00,0.193321414,0.089688659,0.390618303,0.387664177
2016/01/04 18:00,0.187864578,0.098110108,0.400138899,0.392024086
2016/01/04 19:00,0.185102263,0.113828679,0.425751399,0.420940369
2016/01/04 20:00,0.188739755,0.133968287,0.438109514,0.437120377
2016/01/04 21:00,0.199632674,0.150604735,0.435035734,0.44431948
2016/01/04 22:00,0.214498334,0.163840675,0.431869977,0.466276851
2016/01/04 23:00,0.233976989,0.179446483,0.421892287,0.496890151
2016/01/05 00:00,0.257146567,0.201535459,0.419875415,0.498413707
2016/01/05 01:00,0.279830096,0.230544593,0.421578602,0.500414412
2016/01/05 02:00,0.304631542,0.256276592,0.407764936,0.521147651
2016/01/05 03:00,0.325902206,0.272278224,0.413790771,0.523340659
2016/01/05 04:00,0.350860215,0.296200969,0.436354321,0.548648724
2016/01/05 05:00,0.400860747,0.322430157,0.46501305,0.553854088
2016/01/05 06:00,0.456698383,0.34372371,0.493856225,0.565217396
2016/01/05 07:00,0.525515785,0.384715515,0.539198319,0.559968539
2016/01/05 08:00,0.555725069,0.399853114,0.556823345,0.56377203
2016/01/05 09:00,0.576912516,0.420130556,0.568940775,0.552635408
2016/01/05 10:00,0.562702784,0.421456181,0.585194847,0.544368678
2016/01/05 11:00,0.540406657,0.422438475,0.613997136,0.536985057
2016/01/05 12:00,0.50722604,0.424553068,0.643748861,0.495424412
2016/01/05 13:00,0.487543167,0.470653866,0.667388305,0.483503196
2016/01/05 14:00,0.470496661,0.496265239,0.670934431,0.456647427
2016/01/05 15:00,0.462267132,0.544043621,0.672729837,0.435677826
2016/01/05 16:00,0.451882421,0.581690011,0.686470758,0.410230276
2016/01/05 17:00,0.451245461,0.579323799,0.68021764,0.381522332
2016/01/05 18:00,0.431097414,0.570721509,0.667963701,0.359244998
2016/01/05 19:00,0.401620495,0.574926303,0.639346584,0.328515571
2016/01/05 20:00,0.352095003,0.563270897,0.584378868,0.297422077
2016/01/05 21:00,0.295622329,0.529492468,0.50953941,0.277753679
2016/01/05 22:00,0.242224846,0.483439636,0.438041403,0.25596066
2016/01/05 23:00,0.183355668,0.457262606,0.374478855,0.221405146
2016/01/06 00:00,0.136823939,0.417091526,0.326360155,0.191577737
2016/01/06 01:00,0.09142499,0.366820524,0.272318268,0.159735622
2016/01/06 02:00,0.050822925,0.313614329,0.214011352,0.12691529
2016/01/06 03:00,0.056990868,0.267741459,0.210170135,0.095353671
2016/01/06 04:00,0.093827686,0.224008886,0.201435502,0.068751559
2016/01/06 05:00,0.166116094,0.159930165,0.183545367,0.053501607
2016/01/06 06:00,0.213088251,0.094328139,0.207540924,0.057197934
2016/01/06 07:00,0.285379051,0.082763402,0.207853303,0.084097517
2016/01/06 08:00,0.312647859,0.097293152,0.191008123,0.134695785
2016/01/06 09:00,0.353389156,0.062913917,0.251720663,0.188601852
2016/01/06 10:00,0.432804622,0.067569254,0.358882223,0.256716706
2016/01/06 11:00,0.507918816,0.128418078,0.491070208,0.363109556
2016/01/06 12:00,0.592860881,0.24527987,0.590848855,0.460467744
2016/01/06 13:00,0.630451127,0.393804784,0.702008149,0.492800934
2016/01/06 14:00,0.669999272,0.512309178,0.794496718,0.526553069
2016/01/06 15:00,0.745418074,0.615240102,0.859571099,0.618812055
2016/01/06 16:00,0.813730412,0.701340607,0.900873395,0.709998578
2016/01/06 17:00,0.84924299,0.767375835,0.914631252,0.744963935
2016/01/06 18:00,0.880546016,0.829788354,0.903122591,0.798173464
2016/01/06 19:00,0.901027106,0.887128921,0.86857094,0.84650431
2016/01/06 20:00,0.891144025,0.92860047,0.84366007,0.890363472
2016/01/06 21:00,0.793699773,0.959281552,0.835335625,0.927321152
2016/01/06 22:00,0.628002447,0.933742027,0.875430637,0.957336816
2016/01/06 23:00,0.66252374,0.836498587,0.850528863,0.962297182
2016/01/07 00:00,0.75553332,0.795871591,0.845750132,0.8721878
2016/01/07 01:00,0.835706709,0.798526532,0.799805526,0.635388404
2016/01/07 02:00,0.851507518,0.836156456,0.745222797,0.540008068
2016/01/07 03:00,0.851325551,0.861257449,0.772569985,0.746013689
2016/01/07 04:00,0.852946571,0.857865389,0.824956019,0.908556189
2016/01/07 05:00,0.84766112,0.847815537,0.84023479,0.927123964
2016/01/07 06:00,0.835149856,0.815878134,0.846303238,0.916932721
2016/01/07 07:00,0.827117724,0.799743312,0.84524039,0.899021926
2016/01/07 08:00,0.825009012,0.796738191,0.841179288,0.872002524
2016/01/07 09:00,0.792339313,0.763086657,0.795875751,0.821043832
2016/01/07 10:00,0.707765715,0.697853682,0.71093543,0.75570186
2016/01/07 11:00,0.662051855,0.633561449,0.694354003,0.690324261
2016/01/07 12:00,0.676704396,0.700102789,0.696788422,0.676065203
2016/01/07 13:00,0.671995242,0.710581175,0.673963748,0.675985695
2016/01/07 14:00,0.655463563,0.690119574,0.650411054,0.705062962
2016/01/07 15:00,0.627361204,0.657526076,0.634382033,0.681811219
2016/01/07 16:00,0.554064101,0.605054531,0.602335854,0.597990567
2016/01/07 17:00,0.529069323,0.543514772,0.584101339,0.558123245
2016/01/07 18:00,0.536660241,0.539501614,0.565286474,0.525547049
2016/01/07 19:00,0.460116813,0.51268934,0.561773836,0.522362167
2016/01/07 20:00,0.409940401,0.47691233,0.587651172,0.474186951
2016/01/07 21:00,0.353858727,0.44154948,0.614163835,0.395839315
2016/01/07 22:00,0.305350975,0.418384955,0.674409255,0.333399953
2016/01/07 23:00,0.254684943,0.434849765,0.733465554,0.278391938
2016/01/08 00:00,0.216743212,0.516068756,0.732185572,0.212297862
2016/01/08 01:00,0.189987294,0.605421239,0.654643449,0.18613639
2016/01/08 02:00,0.158936087,0.666719223,0.551856658,0.178266381
2016/01/08 03:00,0.123857987,0.60851966,0.443347924,0.188081042
2016/01/08 04:00,0.092987884,0.503733326,0.387453756,0.176763356
2016/01/08 05:00,0.085695755,0.432444199,0.382434402,0.165222144
2016/01/08 06:00,0.094430786,0.375322929,0.400528302,0.148532778
2016/01/08 07:00,0.114044216,0.360855256,0.420568035,0.13588985
2016/01/08 08:00,0.150340116,0.353862731,0.436447707,0.123076719
2016/01/08 09:00,0.202479911,0.336938661,0.460887991,0.113005478
2016/01/08 10:00,0.247820604,0.317052107,0.45447571,0.114095035
2016/01/08 11:00,0.269645592,0.298879311,0.406555065,0.109545971
2016/01/08 12:00,0.262262945,0.275668525,0.366926085,0.097185323
2016/01/08 13:00,0.236068177,0.245971031,0.308293017,0.083272826
2016/01/08 14:00,0.220777298,0.232049987,0.255231384,0.080603047
2016/01/08 15:00,0.20760838,0.255048373,0.252242722,0.102102341
2016/01/08 16:00,0.19754961,0.276501734,0.244560233,0.111646752
2016/01/08 17:00,0.203308708,0.266513685,0.216365594,0.111833789
2016/01/08 18:00,0.183403314,0.20535185,0.217229216,0.12148947
2016/01/08 19:00,0.159752709,0.173108354,0.223009996,0.130663842
2016/01/08 20:00,0.152622291,0.178952157,0.223609775,0.127287744
2016/01/08 21:00,0.159128286,0.190790968,0.223264205,0.123305478
2016/01/08 22:00,0.171728449,0.225127158,0.225767742,0.129658525
2016/01/08 23:00,0.175434233,0.261828416,0.232736528,0.13976
2016/01/09 00:00,0.173658133,0.304100105,0.245415135,0.143048758
2016/01/09 01:00,0.177790925,0.290606753,0.23230197,0.148404877
2016/01/09 02:00,0.178594031,0.263773346,0.209822873,0.158034616
2016/01/09 03:00,0.196467198,0.202740855,0.218310837,0.176331372
2016/01/09 04:00,0.236811924,0.167663201,0.246914046,0.204782902
2016/01/09 05:00,0.284717421,0.167554441,0.275739739,0.247062746
2016/01/09 06:00,0.319480415,0.20860132,0.314607317,0.302712034
2016/01/09 07:00,0.336154286,0.261230589,0.338531153,0.352672125
2016/01/09 08:00,0.34235703,0.272281069,0.384406111,0.396191303
2016/01/09 09:00,0.314064074,0.279769429,0.423729374,0.417573702
2016/01/09 10:00,0.275666184,0.300859274,0.38217339,0.365256254
2016/01/09 11:00,0.245954237,0.289386634,0.259977312,0.314852651
2016/01/09 12:00,0.198549424,0.239707505,0.150919882,0.255303472
2016/01/09 13:00,0.164069547,0.182338216,0.107214607,0.216538585
2016/01/09 14:00,0.16396773,0.153021993,0.099736143,0.213355998
2016/01/09 15:00,0.174314256,0.11800764,0.111888378,0.232678052
2016/01/09 16:00,0.154920315,0.066149525,0.1634111,0.241455096
2016/01/09 17:00,0.111634609,0.036591502,0.260464659,0.225665774
2016/01/09 18:00,0.081740742,0.070103161,0.368255127,0.200224363
2016/01/09 19:00,0.063967683,0.170679782,0.452852203,0.174585505
2016/01/09 20:00,0.055821922,0.280059292,0.501636729,0.164492316
2016/01/09 21:00,0.055979861,0.340146472,0.514979239,0.182835054
2016/01/09 22:00,0.05884205,0.37221536,0.507907387,0.21212383
2016/01/09 23:00,0.069252757,0.390290833,0.510090194,0.242312552
2016/01/10 00:00,0.094377722,0.410433407,0.493243256,0.278501647
2016/01/10 01:00,0.14959909,0.44624326,0.493403799,0.305968198
2016/01/10 02:00,0.209822998,0.481659999,0.475734213,0.340167945
2016/01/10 03:00,0.27445377,0.50648929,0.469060153,0.381487059
2016/01/10 04:00,0.344270856,0.523211656,0.4806081,0.432937328
