techs,parameters,2023,2025,2030,2035,2040,2045,2050
battery_phs,flow_in_eff,0.78,0.78,0.89,0.89,0.89,0.89,0.89
battery_phs,flow_out_eff,0.78,0.78,0.89,0.89,0.89,0.89,0.89
